Date;Hour;WS01;WS02;WS03;WS04;WS05;WS06;WS07;WS08;WS09;WS10;WS11;WS12;WS13;WS14;WS15;WS16;WS17;WS18;WS19;WS20;WS21;WS22;WS23;WS24;WS25;WS26;WS27;WS28;WS29;WS30;WS31;WS32;WS33;WS34;WS35;WS36
02.01.;7;0.308105477;0.391669029;0.838044949;0.581474562;0.070176943;0.560394671;0.057509312;0.126230802;0.579821809;0.160236343;0.399716066;0.153446268;0.058631671;0.343208441;0.045737243;0.453709358;0.094233362;0.106530064;0.29133467;0.318240586;0.780188845;0.587936367;0.355901704;0.273437622;0.3187315;0.451381123;0.678025582;0.33644421;0.552796636;0.212994424;0.115208506;0.659556344;0.466432966;0.750605249;0.504254695;0.613814167
02.01.;8;0.280385156;0.327799884;0.828052384;0.539949464;0.05185371;0.546490618;0.040155083;0.125115446;0.570370197;0.141296002;0.368784417;0.129153297;0.075951826;0.323460966;0.041124202;0.440955119;0.10521154;0.134737787;0.289066016;0.343788284;0.763340262;0.604353246;0.344791523;0.276452024;0.368077677;0.447646824;0.722767915;0.32320508;0.554907092;0.210972638;0.14542556;0.656645594;0.478759483;0.751214949;0.54640502;0.626287883
02.01.;9;0.253789651;0.290267997;0.807134006;0.478769181;0.040137027;0.520700669;0.028428455;0.132436629;0.545121138;0.134434581;0.330532279;0.110933276;0.099756122;0.310702895;0.04098747;0.412525146;0.117658356;0.158695439;0.281553464;0.362255556;0.758494697;0.613340718;0.329757654;0.283047147;0.406810214;0.426443555;0.757291574;0.300662259;0.539656346;0.207281117;0.177310786;0.654971343;0.476473415;0.743727327;0.583380624;0.631938921
02.01.;10;0.221770541;0.271698142;0.769119665;0.403384136;0.029038044;0.485727908;0.023152791;0.135616489;0.500402148;0.142456006;0.272165977;0.091827;0.12519026;0.293711164;0.040678368;0.376967625;0.114399102;0.161800236;0.245276351;0.370952037;0.783949643;0.605902619;0.30897747;0.277593967;0.409645435;0.366807295;0.764095692;0.266023911;0.494414414;0.194299706;0.193105571;0.646997088;0.446466005;0.717042063;0.597562023;0.62679535
02.01.;11;0.184903543;0.276759093;0.708573352;0.353015181;0.019382313;0.453468162;0.022212653;0.129326184;0.44333228;0.176547558;0.204985133;0.063017478;0.148261295;0.281948661;0.038002696;0.351824838;0.095381615;0.149546701;0.184653043;0.366111805;0.823599131;0.59151526;0.281075534;0.25301501;0.372567454;0.287200815;0.757913591;0.220820777;0.432930244;0.174215112;0.18832231;0.639900697;0.404811278;0.681830342;0.596403023;0.605609028
02.01.;12;0.153819761;0.290056209;0.612768704;0.319219591;0.015802714;0.423977943;0.021834504;0.123629428;0.388638106;0.224495407;0.141095416;0.040703964;0.163322751;0.276573672;0.035000398;0.32466195;0.075964124;0.131498716;0.126318455;0.357475167;0.802999761;0.56761451;0.259968276;0.218564341;0.31421724;0.210011521;0.745077211;0.17600002;0.362764178;0.154311536;0.175843048;0.636233777;0.364788476;0.643773714;0.58933617;0.57729765
02.01.;13;0.144113313;0.306484202;0.556103315;0.323904813;0.018205896;0.431879886;0.023155153;0.131994067;0.383599507;0.286064569;0.11771259;0.032794635;0.193205204;0.32807882;0.034303039;0.312635629;0.069506835;0.127766726;0.10144177;0.376304904;0.782066274;0.57162615;0.285340078;0.206359767;0.307371405;0.17523252;0.76374093;0.159223533;0.334350541;0.156972831;0.187259358;0.671637453;0.368700363;0.643170528;0.624151762;0.58119189
02.01.;14;0.137898135;0.282695439;0.532550329;0.326276342;0.019932007;0.441035529;0.020314631;0.139686306;0.416018722;0.316414578;0.117407546;0.030714775;0.206482896;0.405806426;0.031392457;0.261125997;0.065278013;0.130966987;0.090730352;0.39894102;0.766530693;0.570820101;0.33354905;0.196645021;0.319693238;0.154941389;0.779200711;0.153759316;0.327430349;0.162545006;0.210666738;0.709861713;0.390520953;0.644442913;0.65604657;0.584571582
02.01.;15;0.139992558;0.249078845;0.546596868;0.341138833;0.023101904;0.460716912;0.015296206;0.156791475;0.482852687;0.331823515;0.131098745;0.033734598;0.216128267;0.508025769;0.027744071;0.210516792;0.063373915;0.140938152;0.091192169;0.436937687;0.758628518;0.586903632;0.425065393;0.195284459;0.356792656;0.144203813;0.79830641;0.161428536;0.339107955;0.173337329;0.253839642;0.747956271;0.431321552;0.657332122;0.700801679;0.604454957
02.01.;16;0.147088688;0.220086993;0.583340084;0.380888539;0.031184039;0.5034432;0.012342626;0.174454919;0.565300547;0.354684832;0.147968426;0.04362006;0.234184017;0.611655489;0.028045798;0.178279201;0.066707525;0.164164331;0.097972863;0.487631778;0.75403617;0.601754743;0.535478304;0.203964623;0.408636592;0.140091319;0.820569295;0.181229196;0.360476414;0.191187059;0.328630632;0.79700853;0.496780804;0.671559927;0.74473937;0.632974246
