Date;Hour;WS01;WS02;WS03;WS04;WS05;WS06;WS07;WS08;WS09;WS10;WS11;WS12;WS13;WS14;WS15;WS16;WS17;WS18;WS19;WS20;WS21;WS22;WS23;WS24;WS25;WS26;WS27;WS28;WS29;WS30;WS31;WS32;WS33;WS34;WS35;WS36
04.01.;13;0.247512482;0.20385339;0.26963971;0.091851553;0.100683775;0.38081881;0.322696738;0.181312834;0.248923336;0.102787566;0.256997611;0.354651451;0.433330035;0.075099713;0.226887166;0.238983385;0.104704484;0.193646445;0.125743964;0.175818557;0.170628639;0.218658323;0.148009906;0.173911493;0.063926365;0.129977449;0.089278002;0.317433943;0.113531397;0.09516581;0.276189119;0.094863374;0.206865973;0.38080065;0.185831676;0.143185166
04.01.;14;0.242375294;0.191537263;0.264501401;0.082575548;0.083040802;0.339604809;0.270823164;0.158876252;0.209779266;0.085660913;0.238815207;0.329721042;0.389935669;0.069287751;0.223933302;0.20802452;0.096767641;0.171914204;0.117039283;0.163527662;0.150192537;0.198559084;0.143876201;0.147245688;0.061390178;0.130498135;0.076996467;0.289151886;0.101291571;0.085023995;0.254271749;0.100003287;0.187433782;0.355365431;0.187359334;0.133536329
04.01.;15;0.1944452;0.147283987;0.210985757;0.058146358;0.05303973;0.243569688;0.179156567;0.110293337;0.139188701;0.057256723;0.179926502;0.246362644;0.281226819;0.051049594;0.179872311;0.148540097;0.073099658;0.122668646;0.087116193;0.125468616;0.107093109;0.147997462;0.113064747;0.10023249;0.046299826;0.104886477;0.051721984;0.20805125;0.072466036;0.060979292;0.186787763;0.079445628;0.135474835;0.26571525;0.152577729;0.100580283
04.01.;16;0.094679759;0.071093242;0.100018319;0.023622696;0.020546431;0.114239507;0.078505666;0.049057101;0.062320976;0.025320289;0.084543932;0.114625893;0.122616332;0.019651967;0.082371936;0.064817232;0.030334101;0.055456492;0.037729535;0.056598519;0.048310586;0.068841173;0.049225206;0.04394362;0.022402817;0.053622725;0.02025505;0.092005204;0.036962329;0.035836971;0.0815187;0.031618134;0.063223256;0.125668293;0.080544459;0.055836467
04.01.;17;0.007122938;0.005910767;0.006250225;0.002817391;0.001407452;0.006930299;0.004670961;0.002379097;0.003905213;0.002002446;0.005742862;0.007223201;0.007831008;0.002661335;0.006416343;0.004855939;0.003713698;0.006453684;0.005844945;0.004761611;0.005232937;0.006668326;0.005922118;0.005532845;0.00502937;0.005633292;0.001699041;0.006245099;0.006397662;0.005314499;0.006340768;0.002216511;0.005363927;0.008106951;0.0065396;0.00639
04.01.;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
